tid,election,violence,date
668639326503333888,no,no,unknown

668627467607924736,yes,no,unknown

684444151765708800,no,no,unknown

669939573062021121,yes,malpractice,2015-11-26

669312899370889216,yes,no,unknown

674234979665211392,yes,no,unknown

664941599231713280,no,no,unknown

669501995192033280,no,no,unknown

664889488099799040,no,no,unknown

667109634415697921,no,no,unknown

673276607461646336,yes,no,unknown

664625053556973568,yes,no,unknown

684408998326452224,yes,no,unknown

668877687780417536,no,no,unknown

669345129321398272,no,no,unknown

664944154087186432,yes,no,unknown

684413475234394112,no,no,unknown

669305805536108544,yes,violence,2015-11-24

684171346310479878,no,no,unknown

666821538587480064,no,no,unknown

664825510208405504,no,no,unknown

672628353682251777,no,no,unknown

672643585821564928,no,no,unknown

669566432343031810,yes,malpractice,2015-11-25

672853955404255232,no,no,unknown

669693337448894464,no,no,unknown

668857261524021248,yes,violence,2015-11-23

664904189928218625,no,no,unknown

669617482093735936,yes,no,unknown

666865953028763648,yes,no,unknown

669500661487243264,yes,no,unknown

666984784263028736,yes,no,unknown

673177816465350656,no,no,unknown

674260057228451844,no,no,unknown

672621755614277633,no,no,unknown

668877668029505536,no,no,unknown

669390425082363905,yes,no,unknown

674069744195117056,no,no,unknown

667010914542034945,no,no,unknown

669854269781200896,yes,no,unknown

669694074320998400,yes,no,unknown

667067865137324033,yes,no,unknown

668893612697088001,no,no,unknown

684469798357569536,no,no,unknown

672942357894025216,yes,no,unknown

673251126024773632,yes,no,unknown

674341773674725377,no,no,unknown

667042847158173696,yes,no,unknown

672946371951857664,yes,no,unknown

672595735779655680,yes,no,unknown

668597813920579585,yes,no,unknown

669845335968235520,yes,no,unknown

669524389604556800,yes,no,unknown

673215801462255616,yes,no,unknown

666847423663382528,yes,no,unknown

666969682818244612,yes,no,unknown

669884984434540546,yes,no,unknown

673229796348993536,no,no,unknown

669978485180506112,no,no,unknown

684468854064570370,no,no,unknown

668782509409361920,no,no,unknown

664877571981594630,yes,no,unknown

684178187354554368,no,no,unknown

667128508834017280,yes,no,unknown

684367691193397248,yes,no,unknown

664627949677625344,yes,no,unknown

672571854918389760,no,no,unknown

669405648912822272,no,no,unknown

669562300735602688,yes,malpractice,2015-11-25

673269970172846080,yes,no,unknown

666802285134135297,no,no,unknown

673158649590738945,no,no,unknown

684456505224105984,yes,violence,2016-01-05

674289339250155520,no,no,unknown

672749493025161216,no,no,unknown

667019858232647681,no,no,unknown

